id,logId,type,occurredAt,metadata,createdAt
25fffb6c-a0fd-4220-b097-9faf72f9b5bb,b4f1352a-c0e8-47f0-bbd5-5eb4a6f59d7d,bounced,2026-07-25 10:01:08.921+00,"{""svixId"": ""msg_3GzU0sspEpbDvo6WUnPIAPB7apz"", ""bounceType"": ""Transient"", ""bounceMessage"": ""The recipient's email provider sent a bounce message because the message you sent contains content that the provider doesn't allow. You might be able to send a message to the same recipient if you change the content of the message.""}",2026-07-25 10:01:13.558+00
dfbc75da-318a-4b79-851b-7e075725fec0,ee2ee54d-ac8a-4fa6-8082-90cb1441f715,sent,2026-07-25 10:01:10.505+00,"{""svixId"": ""msg_3GzU12zGkMOXbYdQTQDsIcLvV9D""}",2026-07-25 10:01:13.849+00
e4437372-fd2f-437f-9686-fa1668df2da4,a4da594e-5f5a-4620-b073-10e7f41b7b7e,delivered,2026-07-25 10:01:08.747+00,"{""svixId"": ""msg_3GzU0twIYP2hE97bjGdghduzCDn""}",2026-07-25 10:01:13.892+00
6191c6b9-454b-4ddd-807c-afe93c990e3a,eb2a7f55-8cd5-48b1-ad36-118933c3c136,sent,2026-07-25 10:01:10.314+00,"{""svixId"": ""msg_3GzU16C4jkjWxTnMYeO9VH5CkoR""}",2026-07-25 10:01:14.399+00
1c35fbad-01aa-4747-b3e2-2e0512c855a3,5918d8e9-6128-4e33-9e2e-8dcddc5eeb62,sent,2026-07-25 10:01:07.053+00,"{""svixId"": ""msg_3GzU0ZkeyOAG5yQL1bTuYI9AanH""}",2026-07-25 10:01:14.529+00
407489e3-4448-4031-baf5-0d52e98a280d,43f2845c-224f-4701-80ac-af4f51bb5dcf,delivered,2026-07-25 10:01:10.346+00,"{""svixId"": ""msg_3GzU1FvR474IZBaEJlIr3juci9n""}",2026-07-25 10:01:14.574+00
ebc0e4ff-8de2-4b6b-96e8-3b807d66cccb,f4e4d40c-9b1b-4f5b-b53b-54b3fff39caf,sent,2026-07-25 10:01:10.312+00,"{""svixId"": ""msg_3GzU1JNN1R72po5nDvNsj14ERm3""}",2026-07-25 10:01:15.118+00
37b50984-84a3-49eb-938c-22fd62a68f77,1366280b-30e9-4e48-8ac2-3031cde9f43f,sent,2026-07-25 10:01:11.945+00,"{""svixId"": ""msg_3GzU1Is1QvBFGRXNiQBl6sSiDwV""}",2026-07-25 10:01:15.254+00
3f1b070d-c366-49e6-bc45-390fda37105f,7273dcdf-dd58-4735-bb54-4b5ac612e6a0,delivered,2026-07-25 10:01:07.042+00,"{""svixId"": ""msg_3GzU10e7QFMETrYX2WyO4VVZdl9""}",2026-07-25 10:01:15.31+00
250e590c-56c4-4783-bc88-2ae6a876e03d,1d913025-5ebb-460d-8cda-414ce4c05e8c,sent,2026-07-25 10:01:11.978+00,"{""svixId"": ""msg_3GzU1CEpTlCrqLNewUtDkqCAwbn""}",2026-07-25 10:01:15.466+00
aad172d4-077d-433d-acd0-c2e3c2e90b2a,869d1356-18f9-4381-919b-15777c9df08b,sent,2026-07-25 10:01:10.429+00,"{""svixId"": ""msg_3GzU15JjQBTbIezNvSVLZonDN8B""}",2026-07-25 10:01:15.506+00
24bf9962-8688-4a95-a5cf-c04e21ca4aa7,93e3610d-7ac8-4a3a-9d0c-4baac5db1672,sent,2026-07-25 10:01:10.548+00,"{""svixId"": ""msg_3GzU0zdBRRLPNz6wRwGrvjFf3PT""}",2026-07-25 10:01:15.55+00
ba324bc1-50e9-4060-9410-5467997b1927,e9304e35-fa30-4c2e-bcc6-75b0ba97e06b,sent,2026-07-25 10:01:10.384+00,"{""svixId"": ""msg_3GzU1MPTeGI7azQKN9hJFbRfMEx""}",2026-07-25 10:01:15.555+00
17dbfb9e-c729-4d08-abfd-b3fda530375e,b4341222-1fab-4139-98f0-4a977a2fe6dc,delivered,2026-07-25 10:01:07.341+00,"{""svixId"": ""msg_3GzU15HEFXz0FJHn1FSBeK8oVu3""}",2026-07-25 10:01:15.6+00
a0b95854-7e33-4291-abdc-4d7d59b45814,d5533539-ad1c-40d3-a863-1797f664130a,delivered,2026-07-25 10:01:08.876+00,"{""svixId"": ""msg_3GzU17GTreGAk6vPAgCEZTdCMtb""}",2026-07-25 10:01:16.151+00
f012179a-1470-424b-b56b-f5bde411f5eb,669bd714-9aaa-479f-8a66-4cde46f77f37,sent,2026-07-25 10:01:10.433+00,"{""svixId"": ""msg_3GzU15SybJFglq727BrSPB2mPnz""}",2026-07-25 10:01:16.364+00
01aa8d5c-a8eb-42e4-ac55-b3aa6345e872,7c38d35e-db04-4c27-b33c-a5bc4800ff6b,sent,2026-07-25 10:01:11.87+00,"{""svixId"": ""msg_3GzU1FRKX32dq0LrZ2LsODRmOrv""}",2026-07-25 10:01:16.427+00
ffaef117-42b8-4e12-b3c5-a8c7ae66030d,bc45a6a0-ed2f-4ce2-8cf0-84fd03ad7458,sent,2026-07-25 10:01:08.812+00,"{""svixId"": ""msg_3GzU0lnrWvvJuIl2OVRjDbAX2Pn""}",2026-07-25 10:01:16.572+00
ee9bf666-1e53-4593-9bec-a4a23cca3776,5f1295f4-a13b-4e06-8d9d-fd73e1620594,delivered,2026-07-25 10:01:08.788+00,"{""svixId"": ""msg_3GzU17LZAWoBRLIjU2TcbGA4x1L""}",2026-07-25 10:01:16.671+00
d72f0ee2-d7e2-4daf-a1f7-6ecb0b31862b,c4d2e6a5-d583-4c3e-989e-c98f485c6aee,sent,2026-07-25 10:01:08.819+00,"{""svixId"": ""msg_3GzU0qHIRmoh3Wx36LG5IMDyIdL""}",2026-07-25 10:01:16.843+00
263e647e-540d-4835-9881-bf32ff43f409,6bacd3ad-8f40-4762-83e3-dd37d393a211,sent,2026-07-25 10:01:11.934+00,"{""svixId"": ""msg_3GzU196IGNCwF1fEFSrkGx14NXL""}",2026-07-25 10:01:16.883+00
79f4b50a-89d1-4ff2-aa76-480d674425ca,b09bc816-0f3f-49b7-8750-ea57e48d7a8e,sent,2026-07-25 10:01:11.85+00,"{""svixId"": ""msg_3GzU190x7ZbYBHvuUPI9UNV1BeR""}",2026-07-25 10:01:17.091+00
9843b918-8419-452b-a371-031965f62805,aa382d8c-2d86-4d7d-9266-e69f3c5747d5,sent,2026-07-25 10:01:11.988+00,"{""svixId"": ""msg_3GzU19jsCm7HYe20S3jti2HZvah""}",2026-07-25 10:01:17.169+00
f5a7c2e9-5341-40d1-8b62-59413588cf9c,e8114f86-7eb6-4b0e-8ec2-b3b45cd557ac,delivered,2026-07-25 10:01:08.725+00,"{""svixId"": ""msg_3GzU1AAxXbj4aIgj8c9kU3DSIJD""}",2026-07-25 10:01:17.205+00
5123086f-7f03-47e4-a89a-607fa498e911,c3a7abb0-e35f-458b-8a8f-73247dfceb3f,delivered,2026-07-25 10:01:08.865+00,"{""svixId"": ""msg_3GzU0y62OBo58eOpgDM5T2AzcTf""}",2026-07-25 10:01:17.715+00
6d937e72-2889-412d-b3c0-3e541b46c6e7,a8f51aec-4f8b-4882-9989-334c5464c56d,sent,2026-07-25 10:01:11.942+00,"{""svixId"": ""msg_3GzU1C8JyVqenprX2YzdOsqOGZ5""}",2026-07-25 10:01:17.884+00
78bd5181-441e-4689-b325-f365a1a3dd63,504d1a3d-492b-4a8f-b873-c72be93a2b83,bounced,2026-07-25 10:01:14.197+00,"{""svixId"": ""msg_3GzU1UsYpAHEPF6r4uK7TL2GUql"", ""bounceType"": ""Permanent"", ""bounceMessage"": ""The recipient's email provider sent a hard bounce message, but didn't specify the reason for the hard bounce. We recommend removing the recipient's email address from your mailing list. Sending messages to addresses that produce hard bounces can have a negative impact on your reputation as a sender.""}",2026-07-25 10:01:17.967+00
dd9cb34c-d3c1-409a-8025-e4241d2716ff,d7a056e6-1f3b-4570-b2b8-6ba435d84f13,sent,2026-07-25 10:01:11.939+00,"{""svixId"": ""msg_3GzU1CRUxY2uamTLaXZLR8XTPHL""}",2026-07-25 10:01:18.124+00
242f5a7c-cf3e-4404-894e-74686e8d0829,32a8965c-ea31-4a80-ae31-ecaebc2a8c02,delivered,2026-07-25 10:01:08.855+00,"{""svixId"": ""msg_3GzU10o5dftSiL7WfOpbBEIaHTr""}",2026-07-25 10:01:18.389+00
7f7563a0-3daa-4709-9b8f-f227e069cdbb,22df25e0-d650-4724-bf74-3c993176624e,delivered,2026-07-25 10:01:03.513+00,"{""svixId"": ""msg_3GzU0FB6vO4d9qNVKFE5pk2uftf""}",2026-07-25 10:01:11.101+00
5b7ae399-b242-4dc5-b7d6-a28c6cb20425,a75e49c1-b768-4acb-9be9-1a18f44a2946,delivered,2026-07-25 10:01:07.107+00,"{""svixId"": ""msg_3GzU0fwVOy4XHMWnYt6abiTH0f9""}",2026-07-25 10:01:11.319+00
1b154524-6cf9-452e-b4cf-f336499b8d08,33a5dd3a-2512-4bad-b145-a5b294724818,delivered,2026-07-25 10:00:59.18+00,"{""svixId"": ""msg_3GzU0MI6VqycQiFla9xk3AJvIv1""}",2026-07-25 10:01:11.663+00
34fce785-c9f8-49f6-b67a-70e218ab427f,3c60ca37-d12f-4ec2-be61-bdf889a2da71,delivered,2026-07-25 10:01:08.737+00,"{""svixId"": ""msg_3GzU0v5ORo86xhqHBKSRHvrNtj5""}",2026-07-25 10:01:11.748+00
ca96abf6-9837-4e6e-97a0-7dd592f19f07,404a5f76-5760-40c2-8557-1979bfd1d26c,delivered,2026-07-25 10:01:05.421+00,"{""svixId"": ""msg_3GzU0vBtrn9UeDviCrPqWfltvvr""}",2026-07-25 10:01:11.888+00
45c247f0-b244-4cb3-98b3-06fc2f3269d3,0b7e1ef5-5a94-4be5-a3c5-508b24844de6,delivered,2026-07-25 10:01:09.063+00,"{""svixId"": ""msg_3GzU0xkUfXltvdUgetURW3vwDzb""}",2026-07-25 10:01:12.203+00
d61a69bc-37cb-4677-bbce-504b1017fbaa,9ce46078-829f-4d0d-8471-e05bebe5a07a,sent,2026-07-25 10:01:08.908+00,"{""svixId"": ""msg_3GzU0rRZD3KNFgYZiVAsUnbY09n""}",2026-07-25 10:01:12.261+00
16432217-1181-406f-a902-aa6d734318a0,0d1403f4-3f30-408e-a852-5d34cc58f71e,delivered,2026-07-25 10:01:08.756+00,"{""svixId"": ""msg_3GzU0xlc7S9TivDu5Hf64YnIcXf""}",2026-07-25 10:01:12.327+00
b5aa5752-04d5-497f-94a9-ee59f0c1788a,14a47fcf-b548-4501-b995-1f9063b42588,delivered,2026-07-25 10:01:01.683+00,"{""svixId"": ""msg_3GzU0MHIsRa7PLayZ4qyPdqkiXX""}",2026-07-25 10:01:12.515+00
dc2b1b61-a707-4cc9-896c-5b5fa6b950c6,2540fdd0-6929-44df-bb18-a79abab17345,delivered,2026-07-25 10:01:05.161+00,"{""svixId"": ""msg_3GzU0QbpiBOOqA9iPk71f7p98wB""}",2026-07-25 10:01:12.593+00
90573cf2-7c7c-459a-8416-29dda6a16edd,06bf55b4-2606-46a8-91df-db6af60f8e71,delivered,2026-07-25 10:01:07.035+00,"{""svixId"": ""msg_3GzU0kD2IUxXJ51UBp2etoMlOTn""}",2026-07-25 10:01:12.73+00
eb3385a9-f549-4f7d-b742-e9d9e63d09cc,8f556d34-d3eb-4cc8-a1a3-35aa1b510adb,sent,2026-07-25 10:01:10.355+00,"{""svixId"": ""msg_3GzU10Va1aB4XjiKGWQbDbNczVf""}",2026-07-25 10:01:12.96+00
4ec0c7af-1a2c-4f3e-a04f-fb1b3ad15fad,abe1790f-f318-4e90-a994-79f6ffa35966,sent,2026-07-25 10:01:05.39+00,"{""svixId"": ""msg_3GzU0RbwMsjySxvFHXfTxtSPnn5""}",2026-07-25 10:01:13.054+00
b3dbd3c5-1e14-4d82-bf66-c569c8da90b3,302397aa-3122-43ba-9f2a-4c45cfef8a5d,sent,2026-07-25 10:01:08.848+00,"{""svixId"": ""msg_3GzU0nZ3SMEnnKR6yM0NPEVVtk7""}",2026-07-25 10:01:13.189+00
bd68f1b9-5634-4a48-91d6-7a44ae2e0fa2,74c08bb1-a58f-42eb-afbf-07b942dbf1ef,sent,2026-07-25 10:01:10.58+00,"{""svixId"": ""msg_3GzU124Hz2u9NhKPN9ALXBAW2vf""}",2026-07-25 10:01:13.196+00
f676efc1-f1a0-4bbd-8c56-ce3e6ab4d9c9,a74d80d0-c5e1-4221-bb13-33699ea22033,sent,2026-07-25 10:01:11.904+00,"{""svixId"": ""msg_3GzU1957spwTLj6zAMj3xTD1OsZ""}",2026-07-25 10:01:13.243+00
55101568-5b89-417e-8e72-3d0e9bc36995,1f32f3fa-93e7-4a8d-9f2a-cb1cdd70e28d,sent,2026-07-25 10:01:11.905+00,"{""svixId"": ""msg_3GzU195AvFgdXm2TDBK1mFU8coB""}",2026-07-25 10:01:13.269+00
6988de31-b83c-4cce-bc8b-0a291aa9d495,404a5f76-5760-40c2-8557-1979bfd1d26c,sent,2026-07-25 10:01:05.421+00,"{""svixId"": ""msg_3GzU0P2xub2EOuyTvbb24z3wGX1""}",2026-07-25 10:01:13.362+00
9d18d319-2152-4d50-bbf3-980fd4c8f620,a8e23220-2d62-44fa-bf00-b1f7da9f73ee,sent,2026-07-25 10:01:08.898+00,"{""svixId"": ""msg_3GzU0r4yPcKFyJwgsKNF92uTYxL""}",2026-07-25 10:01:13.437+00
d89c32e3-12ca-4877-bcfd-ba4acae4d257,746cda80-9a93-459d-85de-bfb2d7094766,sent,2026-07-25 10:01:05.637+00,"{""svixId"": ""msg_3GzU0SJUF2JoPtAokBbu4ocxrKB""}",2026-07-25 10:01:13.476+00
a9bae1e9-6499-4b86-9fe3-c568bdf67a11,0f4a3508-233a-4697-9ab0-5f3572c9607a,sent,2026-07-25 10:01:10.373+00,"{""svixId"": ""msg_3GzU12oXh8NqgLzI6LK8yDXoYEp""}",2026-07-25 10:01:13.712+00
465f4306-702e-4333-8019-a9b23960a158,4014a147-5c65-4a2b-aa31-76c65ff5a951,opened,2026-07-25 10:01:03.514+00,"{""svixId"": ""msg_3GzU0zIhYFmGl4MmqjFcjBL8rkN""}",2026-07-25 10:01:13.758+00
b09e9bb2-7ae0-4e21-b848-e610657e2531,80801aca-3252-4d1e-baac-856f65240265,sent,2026-07-25 10:01:10.497+00,"{""svixId"": ""msg_3GzU15B7Vy3uaFK2UZFwhS52S8V""}",2026-07-25 10:01:14.049+00
881e975f-ef7a-40fe-9546-d3ded8f00f2b,c8983d75-df8a-4881-b4b1-080b65add9d5,sent,2026-07-25 10:01:10.335+00,"{""svixId"": ""msg_3GzU12nodp2hgac4PpQSZG7FBL5""}",2026-07-25 10:01:14.113+00
009a48f4-f53f-4af4-9a6b-b407bf2112fd,77c72821-0ee0-4f6c-8299-b6d83946eabe,delivered,2026-07-25 10:01:10.302+00,"{""svixId"": ""msg_3GzU1FtmiKFQA9wbpQgwPhgw5oV""}",2026-07-25 10:01:14.196+00
3a2f6724-cb2a-442b-ba90-8eb193fec4a1,9f3b3141-0320-4845-a483-925edc88fa68,delivered,2026-07-25 10:01:05.493+00,"{""svixId"": ""msg_3GzU0XJiKAnOjoPtAPRJIa9Qe8l""}",2026-07-25 10:01:14.578+00
b66863f7-a6fa-426a-837c-91113070837c,b5c5a00b-888c-4c39-a8dd-9cf60374c4a0,sent,2026-07-25 10:01:10.359+00,"{""svixId"": ""msg_3GzU12fpKcqaIq9DakCn7bGZNs7""}",2026-07-25 10:01:14.855+00
e958bb4b-786c-49c6-bd51-1d7f3a4b7632,9804491f-7db7-478e-aa6f-9f7601552d6f,sent,2026-07-25 10:01:07.048+00,"{""svixId"": ""msg_3GzU0aavQSZoJqVsjqXPspRes4V""}",2026-07-25 10:01:14.934+00
334f8320-67c6-4cf9-b7cf-5492d0e80872,e4f84c37-e258-45b6-96b3-e0af340fdfbc,sent,2026-07-25 10:01:07.174+00,"{""svixId"": ""msg_3GzU0dMJBRo24SqZ5MiKgShzTFX""}",2026-07-25 10:01:15.013+00
ec56fb0f-8068-441b-9dd7-1ac19aa50be3,2a5e3cf6-1521-44c1-9c46-4e36220c0c80,delivered,2026-07-25 10:01:10.415+00,"{""svixId"": ""msg_3GzU19ufXR42DpnOMkDYvBFoebf""}",2026-07-25 10:01:15.073+00
d6ec437d-5cc9-4401-8411-cacfed4d5470,eda093d8-cd13-4e06-80f4-958bac64cb99,sent,2026-07-25 10:01:11.964+00,"{""svixId"": ""msg_3GzU1COqjzb4dXvT7jGcb78u0vH""}",2026-07-25 10:01:15.474+00
399256fb-515d-4844-a3f1-dfc76318761f,933f61cd-2f1c-4b0c-9ce9-829842b40e3a,delivered,2026-07-25 10:01:07.202+00,"{""svixId"": ""msg_3GzU127ak8XKaCCvIRuJsH7yPPT""}",2026-07-25 10:01:15.531+00
d2dc0339-4c57-41f3-80c1-e53caf98cf88,c999a55e-e7c2-4895-9c3a-dc7040203a5a,delivered,2026-07-25 10:01:10.685+00,"{""svixId"": ""msg_3GzU1Es2wDQYgrIGlRwdbVUsI6p""}",2026-07-25 10:01:15.836+00
364b5299-01e6-4f16-b13f-3f346096dd01,54834019-cb64-48f6-99d8-b8fbf00630b1,delivered,2026-07-25 10:01:07.046+00,"{""svixId"": ""msg_3GzU14EBSaHJzsrAx3fnXzbFeMJ""}",2026-07-25 10:01:16.183+00
91a80a94-441b-4546-93e2-8de61fdb57bd,42a29de0-e12f-43df-a153-f33d30c4b33f,sent,2026-07-25 10:01:08.871+00,"{""svixId"": ""msg_3GzU0mPG3wHbl3xvULsu6w65jih""}",2026-07-25 10:01:16.521+00
a898f3d6-9907-4691-a1ff-a3df1bb9d65d,efc82445-b479-4f0e-9c34-9b9f3235d9d3,delivered,2026-07-25 10:01:08.82+00,"{""svixId"": ""msg_3GzU15cYzuG2u0z1xzyKfKQq6PP""}",2026-07-25 10:01:16.583+00
6aa076fc-d388-4b5b-991e-1eeb19143f54,a3a981ec-363a-4e27-9287-f46903ab322b,delivered,2026-07-25 10:01:10.443+00,"{""svixId"": ""msg_3GzU19WGevnSnhgXFGkT0BenloF""}",2026-07-25 10:01:16.762+00
630b81c9-a6aa-4b66-a326-41c50b95e790,bef493af-f793-49de-9964-156f6b4a5e83,sent,2026-07-25 10:01:10.612+00,"{""svixId"": ""msg_3GzU18wUVEDVcqIQnYtPFLmmsGd""}",2026-07-25 10:01:17.047+00
060574ad-fd1d-4146-9928-fa6a8b59ba68,66d1f8fa-9b91-4c4e-b6e1-138547878812,sent,2026-07-25 10:01:14.196+00,"{""svixId"": ""msg_3GzU1SUg27gAcPmjtvLiYcEiFxv""}",2026-07-25 10:01:17.094+00
b17b99cc-1ccc-46cc-8ea1-d6055b3fa01c,1b15ba44-4ef5-46bf-9fbf-53c14a7d67e4,sent,2026-07-25 10:01:11.885+00,"{""svixId"": ""msg_3GzU19bmsexmJAlVr3yM8SOBbqh""}",2026-07-25 10:01:17.143+00
9ea2a073-cccf-4ec4-b5dc-68c06efec7c7,7d345c4b-d0b2-4bf6-a3fa-7e56125a2fbc,sent,2026-07-25 10:01:16.129+00,"{""svixId"": ""msg_3GzU1g2s0wZ9jU6RUJFNTeYfz1r""}",2026-07-25 10:01:17.468+00
6880b1c1-f911-4b75-ac7c-016e2f24d168,e4f84c37-e258-45b6-96b3-e0af340fdfbc,bounced,2026-07-25 10:01:07.174+00,"{""svixId"": ""msg_3GzU0ywP5HRty6rhFlMesfC7XR9"", ""bounceType"": ""Transient"", ""bounceMessage"": ""The recipient's email provider sent a bounce message because the message you sent contains content that the provider doesn't allow. You might be able to send a message to the same recipient if you change the content of the message.""}",2026-07-25 10:01:17.625+00
77615a88-b5f8-4b14-a027-7edcb6983703,0c51d1ea-f0a9-4662-9f38-63fcd89f75c1,sent,2026-07-25 10:01:10.305+00,"{""svixId"": ""msg_3GzU0zPYiijuVXmCFaiPllFAfp1""}",2026-07-25 10:01:17.951+00
33fabc4a-6abf-4561-a9f3-9c504e46829a,4e819ba2-eb10-4d00-96e3-ff5bccbf7f28,sent,2026-07-25 10:01:16.133+00,"{""svixId"": ""msg_3GzU1iOJtuHNmc2lMnsebLBBmkZ""}",2026-07-25 10:01:18.045+00
e6cb9945-2fec-46c9-9dca-a2ed2041c123,dcef343f-a9f9-43c1-9724-e9c6b6450df3,sent,2026-07-25 10:01:10.555+00,"{""svixId"": ""msg_3GzU0zzLa0IUcwlihkYx5FIFMXX""}",2026-07-25 10:01:18.112+00
06b6301f-a8b8-436f-aa89-e65e95cc9f6e,8cecab7e-1fb2-4e74-bd98-88948f7af2af,sent,2026-07-25 10:01:11.941+00,"{""svixId"": ""msg_3GzU1Ccurp85v3A8hbzYWh1firH""}",2026-07-25 10:01:18.196+00
bce69adf-de16-4419-b21c-a019b11f2f56,59c71f5f-3847-404e-9b99-60211ae5ad27,delivered,2026-07-25 10:01:07.057+00,"{""svixId"": ""msg_3GzU1EwOTEhxQOzOR5jVCF5NTDj""}",2026-07-25 10:01:18.306+00
0b1e4b57-4ec3-4d65-9b8e-63d21b1b8348,77b1f3a3-c1ae-40e9-9ed3-c84b9323f95b,sent,2026-07-25 10:01:11.981+00,"{""svixId"": ""msg_3GzU1BR6wpR8dSn7e4I8l4gixln""}",2026-07-25 10:01:18.55+00
d8d781d0-1882-463b-a12d-048ebaf45f24,22c09293-a7d3-4035-b48c-5005e11bfabd,sent,2026-07-25 10:01:10.38+00,"{""svixId"": ""msg_3GzU158sAe7vZIndw5YJQUYfIq7""}",2026-07-25 10:01:18.61+00
725e7559-1bf4-4867-8b51-6b4b8972b7a7,f6c5ff57-34ec-4e36-99ef-c3a6ee02d5ce,delivered,2026-07-25 10:01:07.033+00,"{""svixId"": ""msg_3GzU15G18RqIswSCmsgIvP9lZgF""}",2026-07-25 10:01:18.712+00
6761d3c5-e9e6-444b-8ea2-3faffb10d17b,7321386a-7a8f-4a81-b24c-3356e1f4df0a,sent,2026-07-25 10:01:11.941+00,"{""svixId"": ""msg_3GzU193Rra8Og1fZDlH4tIiCv55""}",2026-07-25 10:01:18.859+00
ccb0c2fb-98d8-47e4-9c6a-69e3fbe4d367,dc7511f3-a6a5-4e7f-892e-1f1ea6145542,sent,2026-07-25 10:01:10.544+00,"{""svixId"": ""msg_3GzU1824YjW0dfKoIApaXtsomKt""}",2026-07-25 10:01:18.995+00
a59682ec-3fe5-4914-80a4-8c4249804a65,68ba195e-4a37-4fec-a979-54c0fcc6af33,sent,2026-07-25 10:01:11.913+00,"{""svixId"": ""msg_3GzU1EvFDlIP9jFNutBF9dfyIwR""}",2026-07-25 10:01:19.064+00
c7f920c2-883b-4f60-9faf-09e611edcf43,c999a55e-e7c2-4895-9c3a-dc7040203a5a,sent,2026-07-25 10:01:10.685+00,"{""svixId"": ""msg_3GzU18En9vc6sI71GAlrlINCe1H""}",2026-07-25 10:01:19.141+00
2dd96c8c-80d7-4447-8c99-68148dec074b,b09bc816-0f3f-49b7-8750-ea57e48d7a8e,delivered,2026-07-25 10:01:11.85+00,"{""svixId"": ""msg_3GzU1Jl0kE08KU8hgkU4eKQ8yg3""}",2026-07-25 10:01:19.175+00
93d8fd63-a206-439e-b325-57b45dac1dd9,7e4f9172-ad58-436e-baa7-05e6feb8c7b3,delivered,2026-07-25 10:01:11.993+00,"{""svixId"": ""msg_3GzU1LEXNEMIpaucoMdqlCVN367""}",2026-07-25 10:01:19.438+00
12ef50a5-fb11-41ef-a752-dd510b868371,6a17f0cb-b8cd-4096-9ee6-ee88feb24495,delivered,2026-07-25 10:01:03.459+00,"{""svixId"": ""msg_3GzU0gr9ybDVo8uAQe25zffJez1""}",2026-07-25 10:01:11.226+00
2e21f79c-a404-4975-8249-7ad69dceb99c,98b57a1c-f4b7-47a8-be1a-b5576052f46f,delivered,2026-07-25 10:01:03.445+00,"{""svixId"": ""msg_3GzU0HI0lyCoy0IjQcNUvtW92OF""}",2026-07-25 10:01:11.643+00
cde3c3dc-1dba-48a4-8001-80f5006e27a1,0f9fc439-e940-48c5-8cc2-90417ad3aa64,delivered,2026-07-25 10:01:06.937+00,"{""svixId"": ""msg_3GzU0gsfGIssnKfweSTZOlwE7fb""}",2026-07-25 10:01:11.811+00
17fc689d-cadf-4b8b-a022-ebcebed25239,97006844-9866-4a74-bf06-01f95f996b0f,sent,2026-07-25 10:01:08.898+00,"{""svixId"": ""msg_3GzU0qCYtxvG1bgSEsZjE21KVUF""}",2026-07-25 10:01:11.948+00
4c0196e9-0471-4977-be1b-240d496ce5a3,2aaee45b-b17f-4afa-882e-456efae4aff6,delivered,2026-07-25 10:01:07.093+00,"{""svixId"": ""msg_3GzU0wMXv6NLYse26p3n9eFqGB5""}",2026-07-25 10:01:12.193+00
d2b6a1eb-cdb6-4abd-b387-4ec938c8a023,d64ba77a-0593-4363-a0c4-d6ce3e7bb64e,delivered,2026-07-25 10:01:05.247+00,"{""svixId"": ""msg_3GzU0sb1EAKNkrhEBOIpY430CTP""}",2026-07-25 10:01:12.377+00
e0e28884-5a69-4c4d-a5c5-948f134ff71b,c817000d-c9d2-4b1c-b097-3cdd7eff4ac0,sent,2026-07-25 10:01:08.744+00,"{""svixId"": ""msg_3GzU0l91vRqCy1GIHBOBOYlYpXL""}",2026-07-25 10:01:12.557+00
d442aaf7-6928-4a06-b494-6a02ce1c5989,12f39b5d-b87c-4b59-951f-3a4c1ebbaf5a,delivered,2026-07-25 10:01:08.759+00,"{""svixId"": ""msg_3GzU0vk5MvbSgIyRvepl2TLFMUh""}",2026-07-25 10:01:12.711+00
6da92d29-9a0d-4594-880e-2e0d8c3c4325,a6699cbf-18f8-4adf-9f45-94195393a622,sent,2026-07-25 10:01:05.255+00,"{""svixId"": ""msg_3GzU0QE5SCyrgyhNr8Pg01EjZXT""}",2026-07-25 10:01:12.897+00
efe8f058-c585-44aa-9fc5-6fb317193b05,5a4382ee-3245-44b2-a4e8-4e5eee37c12d,sent,2026-07-25 10:01:08.772+00,"{""svixId"": ""msg_3GzU0loTCO1tD26E5bP9ZBYqrNv""}",2026-07-25 10:01:13.22+00
3dd5cb8b-384e-40a5-b152-a80f284d3aed,f1ceede2-ae27-4477-aae8-d107a50d43c3,delivered,2026-07-25 10:01:05.404+00,"{""svixId"": ""msg_3GzU0mh5bAIQY1fucpddyM23eIx""}",2026-07-25 10:01:13.252+00
eb726897-278f-45d9-8206-380ee67fc119,fb927d50-3e71-4e41-8c2c-6568c95fb1e1,delivered,2026-07-25 10:01:03.47+00,"{""svixId"": ""msg_3GzU0T5BxUem5o8cK8JyFiJjHyh""}",2026-07-25 10:01:13.365+00
c60db5d5-4aa4-462e-a4da-5cdd76822ba4,ab539791-0691-446e-9e9e-c90bb974bee6,delivered,2026-07-25 10:01:05.33+00,"{""svixId"": ""msg_3GzU0ShQ8Pg69sRZjIhJFcVnxwV""}",2026-07-25 10:01:13.609+00
31353588-b733-4c4b-b5e0-1b31c648d2ea,d4c8b364-a538-4d6f-8512-79f3ad3cda46,delivered,2026-07-25 10:01:05.254+00,"{""svixId"": ""msg_3GzU0WQQKWYKie6FhICBGII4m8F""}",2026-07-25 10:01:13.779+00
8e415c43-699c-43a7-85ac-b8ff868f8dbe,69b13e81-c147-40cd-820c-aa61254b5635,sent,2026-07-25 10:01:10.318+00,"{""svixId"": ""msg_3GzU10L4F5CN5Y6dfSkOuvecvGB""}",2026-07-25 10:01:13.977+00
de77159b-0f13-47f5-b8fa-0a385aa0fd1f,41dd02c2-e4a3-455a-96e6-73f22534aade,delivered,2026-07-25 10:01:05.194+00,"{""svixId"": ""msg_3GzU0WgI2HarqNNmVeQcIh6tDjT""}",2026-07-25 10:01:14.029+00
89181799-3030-4298-812a-cb4d44b49cfb,ca064e6e-e2ce-439c-ae44-f4e55e0b9596,sent,2026-07-25 10:01:10.407+00,"{""svixId"": ""msg_3GzU10rPD7TtQBte9dzpvI1Dj0Z""}",2026-07-25 10:01:14.266+00
